year,facility_name,animal_type,measure,value
2012,City Of Rifle Animal Shelter,Other,Transfer Out,0
2012,City Of Rocky Ford Animal Shelter,Dog,Adoption,9
2012,City Of Rocky Ford Animal Shelter,Dog,Beginning Inventory,0
2012,City Of Rocky Ford Animal Shelter,Dog,Death,0
2012,City Of Rocky Ford Animal Shelter,Dog,Ending Inventory,0
2012,City Of Rocky Ford Animal Shelter,Dog,Euthanasia,1
2012,City Of Rocky Ford Animal Shelter,Dog,Other Intake,0
2012,City Of Rocky Ford Animal Shelter,Dog,Owner Relinquished,1
2012,City Of Rocky Ford Animal Shelter,Dog,Returned,35
2012,City Of Rocky Ford Animal Shelter,Dog,Stray,86
2012,City Of Rocky Ford Animal Shelter,Dog,Transfer In,0
2012,City Of Rocky Ford Animal Shelter,Dog,Transfer Out,42
2012,City Of Steamboat Springs Animal Shelter,Cat,Adoption,208
2012,City Of Steamboat Springs Animal Shelter,Cat,Beginning Inventory,24
2012,City Of Steamboat Springs Animal Shelter,Cat,Death,1
2012,City Of Steamboat Springs Animal Shelter,Cat,Ending Inventory,22
2012,City Of Steamboat Springs Animal Shelter,Cat,Euthanasia,8
2012,City Of Steamboat Springs Animal Shelter,Cat,Other Intake,2
2012,City Of Steamboat Springs Animal Shelter,Cat,Owner Relinquished,67
2012,City Of Steamboat Springs Animal Shelter,Cat,Returned,17
2012,City Of Steamboat Springs Animal Shelter,Cat,Stray,180
2012,City Of Steamboat Springs Animal Shelter,Cat,Transfer In,1
2012,City Of Steamboat Springs Animal Shelter,Cat,Transfer Out,16
2012,City Of Steamboat Springs Animal Shelter,Dog,Adoption,87
2012,City Of Steamboat Springs Animal Shelter,Dog,Beginning Inventory,6
2012,City Of Steamboat Springs Animal Shelter,Dog,Death,0
2012,City Of Steamboat Springs Animal Shelter,Dog,Ending Inventory,6
2012,City Of Steamboat Springs Animal Shelter,Dog,Euthanasia,4
2012,City Of Steamboat Springs Animal Shelter,Dog,Other Intake,24
2012,City Of Steamboat Springs Animal Shelter,Dog,Owner Relinquished,41
2012,City Of Steamboat Springs Animal Shelter,Dog,Returned,248
2012,City Of Steamboat Springs Animal Shelter,Dog,Stray,277
2012,City Of Steamboat Springs Animal Shelter,Dog,Transfer In,3
2012,City Of Steamboat Springs Animal Shelter,Dog,Transfer Out,6
2012,City Of Steamboat Springs Animal Shelter,Other,Adoption,10
2012,City Of Steamboat Springs Animal Shelter,Other,Beginning Inventory,0
2012,City Of Steamboat Springs Animal Shelter,Other,Owner Relinquished,7
2012,City Of Steamboat Springs Animal Shelter,Other,Stray,3
2012,City Of Steamboat Springs Animal Shelter,Other,Transfer In,0
2012,City Of Walsenburg Animal Shelter,Dog,Adoption,10
2012,City Of Walsenburg Animal Shelter,Dog,Beginning Inventory,2
2012,City Of Walsenburg Animal Shelter,Dog,Ending Inventory,0
2012,City Of Walsenburg Animal Shelter,Dog,Euthanasia,5
2012,City Of Walsenburg Animal Shelter,Dog,Other Intake,3
2012,City Of Walsenburg Animal Shelter,Dog,Owner Relinquished,2
2012,City Of Walsenburg Animal Shelter,Dog,Returned,59
2012,City Of Walsenburg Animal Shelter,Dog,Stray,82
2012,City Of Walsenburg Animal Shelter,Dog,Transfer Out,13
2012,City Of Wray Animal Shelter,Dog,Adoption,0
2012,City Of Wray Animal Shelter,Dog,Beginning Inventory,1
2012,City Of Wray Animal Shelter,Dog,Death,0
2012,City Of Wray Animal Shelter,Dog,Ending Inventory,2
2012,City Of Wray Animal Shelter,Dog,Euthanasia,0
2012,City Of Wray Animal Shelter,Dog,Other Intake,1
2012,City Of Wray Animal Shelter,Dog,Owner Relinquished,0
2012,City Of Wray Animal Shelter,Dog,Returned,42
2012,City Of Wray Animal Shelter,Dog,Stray,56
2012,City Of Wray Animal Shelter,Dog,Transfer In,0
2012,City Of Wray Animal Shelter,Dog,Transfer Out,12
2012,Clear Creek County Animal Rescue League,Cat,Adoption,1
2012,Clear Creek County Animal Rescue League,Cat,Beginning Inventory,5
2012,Clear Creek County Animal Rescue League,Cat,Ending Inventory,4
2012,Clear Creek County Animal Rescue League,Cat,Transfer In,7
2012,Clear Creek County Animal Rescue League,Cat,Transfer Out,7
2012,Clear Creek County Animal Rescue League,Dog,Adoption,69
2012,Clear Creek County Animal Rescue League,Dog,Beginning Inventory,51
2012,Clear Creek County Animal Rescue League,Dog,Death,4
2012,Clear Creek County Animal Rescue League,Dog,Ending Inventory,48
2012,Clear Creek County Animal Rescue League,Dog,Owner Relinquished,5
2012,Clear Creek County Animal Rescue League,Dog,Transfer In,136
2012,Clear Creek County Animal Rescue League,Dog,Transfer Out,71
2012,Clear Creek County Animal Rescue League,Other,Transfer In,12
2012,Clear Creek County Animal Rescue League,Other,Transfer Out,12
2012,Clearwater Dog Training & Nikeno'S Second Chances,Cat,Adoption,28
2012,Clearwater Dog Training & Nikeno'S Second Chances,Cat,Beginning Inventory,4
2012,Clearwater Dog Training & Nikeno'S Second Chances,Cat,Ending Inventory,2
2012,Clearwater Dog Training & Nikeno'S Second Chances,Cat,Owner Relinquished,4
2012,Clearwater Dog Training & Nikeno'S Second Chances,Cat,Stray,6
2012,Clearwater Dog Training & Nikeno'S Second Chances,Cat,Transfer In,16
2012,Clearwater Dog Training & Nikeno'S Second Chances,Dog,Adoption,58
2012,Clearwater Dog Training & Nikeno'S Second Chances,Dog,Beginning Inventory,16
2012,Clearwater Dog Training & Nikeno'S Second Chances,Dog,Ending Inventory,8
2012,Clearwater Dog Training & Nikeno'S Second Chances,Dog,Euthanasia,3
2012,Clearwater Dog Training & Nikeno'S Second Chances,Dog,Other Intake,15
2012,Clearwater Dog Training & Nikeno'S Second Chances,Dog,Owner Relinquished,16
2012,Clearwater Dog Training & Nikeno'S Second Chances,Dog,Transfer In,22
2012,Clearwater Dog Training & Nikeno'S Second Chances,Other,Adoption,1
2012,Clearwater Dog Training & Nikeno'S Second Chances,Other,Ending Inventory,0
2012,Clearwater Dog Training & Nikeno'S Second Chances,Other,Owner Relinquished,1
2012,"Colorado Animal Rescue, Inc.",Cat,Adoption,429
2012,"Colorado Animal Rescue, Inc.",Cat,Beginning Inventory,67
2012,"Colorado Animal Rescue, Inc.",Cat,Death,4
2012,"Colorado Animal Rescue, Inc.",Cat,Ending Inventory,46
2012,"Colorado Animal Rescue, Inc.",Cat,Euthanasia,17
2012,"Colorado Animal Rescue, Inc.",Cat,Other Intake,8
2012,"Colorado Animal Rescue, Inc.",Cat,Owner Relinquished,146
2012,"Colorado Animal Rescue, Inc.",Cat,Returned,31
2012,"Colorado Animal Rescue, Inc.",Cat,Stray,306
2012,"Colorado Animal Rescue, Inc.",Cat,Transfer In,53
2012,"Colorado Animal Rescue, Inc.",Cat,Transfer Out,76
2012,"Colorado Animal Rescue, Inc.",Dog,Adoption,337
2012,"Colorado Animal Rescue, Inc.",Dog,Beginning Inventory,29
2012,"Colorado Animal Rescue, Inc.",Dog,Death,1
2012,"Colorado Animal Rescue, Inc.",Dog,Ending Inventory,23
2012,"Colorado Animal Rescue, Inc.",Dog,Euthanasia,12
2012,"Colorado Animal Rescue, Inc.",Dog,Other Intake,8
2012,"Colorado Animal Rescue, Inc.",Dog,Owner Relinquished,185
2012,"Colorado Animal Rescue, Inc.",Dog,Returned,156
2012,"Colorado Animal Rescue, Inc.",Dog,Stray,312
2012,"Colorado Animal Rescue, Inc.",Dog,Transfer In,56
2012,"Colorado Animal Rescue, Inc.",Dog,Transfer Out,32
2012,"Colorado Animal Rescue, Inc.",Other,Adoption,8
2012,"Colorado Animal Rescue, Inc.",Other,Beginning Inventory,0
2012,"Colorado Animal Rescue, Inc.",Other,Death,0
2012,"Colorado Animal Rescue, Inc.",Other,Ending Inventory,0
2012,"Colorado Animal Rescue, Inc.",Other,Euthanasia,2
2012,"Colorado Animal Rescue, Inc.",Other,Other Intake,0
2012,"Colorado Animal Rescue, Inc.",Other,Owner Relinquished,12
2012,"Colorado Animal Rescue, Inc.",Other,Returned,0
2012,"Colorado Animal Rescue, Inc.",Other,Stray,10
2012,"Colorado Animal Rescue, Inc.",Other,Transfer In,1
2012,"Colorado Animal Rescue, Inc.",Other,Transfer Out,13
2012,Colorado Animal Welfare League,Cat,Adoption,149
2012,Colorado Animal Welfare League,Cat,Beginning Inventory,3
2012,Colorado Animal Welfare League,Cat,Death,12
2012,Colorado Animal Welfare League,Cat,Ending Inventory,8
2012,Colorado Animal Welfare League,Cat,Euthanasia,1
2012,Colorado Animal Welfare League,Cat,Other Intake,2
2012,Colorado Animal Welfare League,Cat,Owner Relinquished,4
2012,Colorado Animal Welfare League,Cat,Returned,1
2012,Colorado Animal Welfare League,Cat,Stray,49
2012,Colorado Animal Welfare League,Cat,Transfer In,121
2012,Colorado Animal Welfare League,Cat,Transfer Out,4
2012,Colorado Animal Welfare League,Dog,Adoption,248
2012,Colorado Animal Welfare League,Dog,Beginning Inventory,10
2012,Colorado Animal Welfare League,Dog,Death,1
2012,Colorado Animal Welfare League,Dog,Ending Inventory,10
2012,Colorado Animal Welfare League,Dog,Euthanasia,2
2012,Colorado Animal Welfare League,Dog,Other Intake,0
2012,Colorado Animal Welfare League,Dog,Owner Relinquished,15
2012,Colorado Animal Welfare League,Dog,Returned,0
2012,Colorado Animal Welfare League,Dog,Stray,5
2012,Colorado Animal Welfare League,Dog,Transfer In,252
2012,Colorado Animal Welfare League,Dog,Transfer Out,21
2012,Colorado Animal Welfare League,Other,Adoption,1
2012,Colorado Animal Welfare League,Other,Beginning Inventory,0
2012,Colorado Animal Welfare League,Other,Death,0
2012,Colorado Animal Welfare League,Other,Ending Inventory,0
2012,Colorado Animal Welfare League,Other,Euthanasia,0
2012,Colorado Animal Welfare League,Other,Other Intake,0
2012,Colorado Animal Welfare League,Other,Owner Relinquished,0
2012,Colorado Animal Welfare League,Other,Returned,0
2012,Colorado Animal Welfare League,Other,Stray,0
2012,Colorado Animal Welfare League,Other,Transfer In,1
2012,Colorado Animal Welfare League,Other,Transfer Out,0
2012,Colorado Aussie Rescue,Dog,Adoption,96
2012,Colorado Aussie Rescue,Dog,Beginning Inventory,4
2012,Colorado Aussie Rescue,Dog,Death,0
2012,Colorado Aussie Rescue,Dog,Ending Inventory,3
2012,Colorado Aussie Rescue,Dog,Euthanasia,1
2012,Colorado Aussie Rescue,Dog,Other Intake,1
2012,Colorado Aussie Rescue,Dog,Owner Relinquished,16
2012,Colorado Aussie Rescue,Dog,Returned,0
2012,Colorado Aussie Rescue,Dog,Stray,2
2012,Colorado Aussie Rescue,Dog,Transfer In,77
2012,Colorado Aussie Rescue,Dog,Transfer Out,0
2012,"Colorado Beagle Rescue, Inc.",Dog,Adoption,124
2012,"Colorado Beagle Rescue, Inc.",Dog,Beginning Inventory,25
2012,"Colorado Beagle Rescue, Inc.",Dog,Ending Inventory,8
2012,"Colorado Beagle Rescue, Inc.",Dog,Euthanasia,1
2012,"Colorado Beagle Rescue, Inc.",Dog,Owner Relinquished,25
2012,"Colorado Beagle Rescue, Inc.",Dog,Stray,1
2012,"Colorado Beagle Rescue, Inc.",Dog,Transfer In,100
2012,"Colorado Beagle Rescue, Inc.",Dog,Transfer Out,1
2012,Colorado Canine / Front Range German Shepherd Rescue,Dog,Beginning Inventory,9
2012,Colorado Canine / Front Range German Shepherd Rescue,Dog,Death,1
2012,Colorado Canine / Front Range German Shepherd Rescue,Dog,Ending Inventory,8
2012,Colorado Canine Rescue,Dog,Adoption,119
2012,Colorado Canine Rescue,Dog,Beginning Inventory,11
2012,Colorado Canine Rescue,Dog,Death,0
2012,Colorado Canine Rescue,Dog,Ending Inventory,6
2012,Colorado Canine Rescue,Dog,Euthanasia,1
2012,Colorado Canine Rescue,Dog,Other Intake,0
2012,Colorado Canine Rescue,Dog,Owner Relinquished,5
2012,Colorado Canine Rescue,Dog,Returned,0
2012,Colorado Canine Rescue,Dog,Stray,0
2012,Colorado Canine Rescue,Dog,Transfer In,110
2012,Colorado Canine Rescue,Dog,Transfer Out,0
2012,Colorado Coonhound Rescue & Adoption Service,Dog,Adoption,29
2012,Colorado Coonhound Rescue & Adoption Service,Dog,Beginning Inventory,5
2012,Colorado Coonhound Rescue & Adoption Service,Dog,Ending Inventory,4
2012,Colorado Coonhound Rescue & Adoption Service,Dog,Euthanasia,2
2012,Colorado Coonhound Rescue & Adoption Service,Dog,Other Intake,10
2012,Colorado Coonhound Rescue & Adoption Service,Dog,Owner Relinquished,8
2012,Colorado Coonhound Rescue & Adoption Service,Dog,Transfer In,13
2012,Colorado Coonhound Rescue & Adoption Service,Dog,Transfer Out,1
2012,Colorado Greyhound Adoption,Dog,Adoption,154
2012,Colorado Greyhound Adoption,Dog,Beginning Inventory,33
2012,Colorado Greyhound Adoption,Dog,Death,5
2012,Colorado Greyhound Adoption,Dog,Ending Inventory,15
2012,Colorado Greyhound Adoption,Dog,Euthanasia,3
2012,Colorado Greyhound Adoption,Dog,Owner Relinquished,0
2012,Colorado Greyhound Adoption,Dog,Transfer In,2
2012,Colorado House Rabbit Society,Cat,Other Intake,0
2012,Colorado House Rabbit Society,Other,Adoption,105
2012,Colorado House Rabbit Society,Other,Beginning Inventory,263
2012,Colorado House Rabbit Society,Other,Death,44
2012,Colorado House Rabbit Society,Other,Ending Inventory,217
2012,Colorado House Rabbit Society,Other,Euthanasia,2
2012,Colorado House Rabbit Society,Other,Other Intake,7
2012,Colorado House Rabbit Society,Other,Owner Relinquished,21
2012,Colorado House Rabbit Society,Other,Stray,4
2012,Colorado House Rabbit Society,Other,Transfer In,73
2012,Colorado Japanese Chin Rescue,Dog,Adoption,28
2012,Colorado Japanese Chin Rescue,Dog,Beginning Inventory,15
2012,Colorado Japanese Chin Rescue,Dog,Death,0
2012,Colorado Japanese Chin Rescue,Dog,Ending Inventory,21
2012,Colorado Japanese Chin Rescue,Dog,Euthanasia,2
2012,Colorado Japanese Chin Rescue,Dog,Other Intake,1
2012,Colorado Japanese Chin Rescue,Dog,Owner Relinquished,21
2012,Colorado Japanese Chin Rescue,Dog,Returned,0
2012,Colorado Japanese Chin Rescue,Dog,Stray,0
2012,Colorado Japanese Chin Rescue,Dog,Transfer In,16
2012,Colorado Japanese Chin Rescue,Dog,Transfer Out,0
2012,Colorado Peke & Pom Rescue Inc.,Dog,Adoption,113
2012,Colorado Peke & Pom Rescue Inc.,Dog,Beginning Inventory,29
2012,Colorado Peke & Pom Rescue Inc.,Dog,Ending Inventory,21
2012,Colorado Peke & Pom Rescue Inc.,Dog,Euthanasia,1
2012,Colorado Peke & Pom Rescue Inc.,Dog,Other Intake,0
2012,Colorado Peke & Pom Rescue Inc.,Dog,Owner Relinquished,27
2012,Colorado Peke & Pom Rescue Inc.,Dog,Returned,0
2012,Colorado Peke & Pom Rescue Inc.,Dog,Stray,1
2012,Colorado Peke & Pom Rescue Inc.,Dog,Transfer In,90
2012,Colorado Pug Rescue,Dog,Adoption,88
2012,Colorado Pug Rescue,Dog,Beginning Inventory,54
2012,Colorado Pug Rescue,Dog,Death,6
2012,Colorado Pug Rescue,Dog,Ending Inventory,58
2012,Colorado Pug Rescue,Dog,Euthanasia,2
2012,Colorado Pug Rescue,Dog,Other Intake,0
2012,Colorado Pug Rescue,Dog,Owner Relinquished,70
2012,Colorado Pug Rescue,Dog,Returned,1
2012,Colorado Pug Rescue,Dog,Stray,0
2012,Colorado Pug Rescue,Dog,Transfer In,31
2012,Colorado Pug Rescue,Dog,Transfer Out,0
2012,Colorado Puppy Rescue,Dog,Adoption,990
2012,Colorado Puppy Rescue,Dog,Beginning Inventory,3
2012,Colorado Puppy Rescue,Dog,Death,27
2012,Colorado Puppy Rescue,Dog,Ending Inventory,0
2012,Colorado Puppy Rescue,Dog,Owner Relinquished,4
2012,Colorado Puppy Rescue,Dog,Transfer In,1010
2012,Colorado Reptile Humane Society,Cat,Other Intake,0
2012,Colorado Reptile Humane Society,Other,Adoption,98
2012,Colorado Reptile Humane Society,Other,Beginning Inventory,153
2012,Colorado Reptile Humane Society,Other,Death,70
2012,Colorado Reptile Humane Society,Other,Ending Inventory,104
2012,Colorado Reptile Humane Society,Other,Euthanasia,20
2012,Colorado Reptile Humane Society,Other,Other Intake,1
2012,Colorado Reptile Humane Society,Other,Owner Relinquished,56
2012,Colorado Reptile Humane Society,Other,Returned,3
2012,Colorado Reptile Humane Society,Other,Stray,43
2012,Colorado Reptile Humane Society,Other,Transfer In,45
2012,Colorado Reptile Humane Society,Other,Transfer Out,1
2012,Colorado Sheltie Rescue,Dog,Adoption,40
2012,Colorado Sheltie Rescue,Dog,Beginning Inventory,6
2012,Colorado Sheltie Rescue,Dog,Ending Inventory,10
2012,Colorado Sheltie Rescue,Dog,Euthanasia,1
2012,Colorado Sheltie Rescue,Dog,Owner Relinquished,32
2012,Colorado Sheltie Rescue,Dog,Stray,1
2012,Colorado Sheltie Rescue,Dog,Transfer In,13
2012,Colorado Sheltie Rescue,Dog,Transfer Out,1
2012,"Colorado Springs All Breed Rescue, Inc",Dog,Adoption,56
2012,"Colorado Springs All Breed Rescue, Inc",Dog,Beginning Inventory,51
2012,"Colorado Springs All Breed Rescue, Inc",Dog,Ending Inventory,79
2012,"Colorado Springs All Breed Rescue, Inc",Dog,Euthanasia,1
2012,"Colorado Springs All Breed Rescue, Inc",Dog,Owner Relinquished,9
2012,"Colorado Springs All Breed Rescue, Inc",Dog,Transfer In,76
2012,Colorado Toy Breed Rescue,Dog,Adoption,28
2012,Colorado Toy Breed Rescue,Dog,Beginning Inventory,0
2012,Colorado Toy Breed Rescue,Dog,Death,1
2012,Colorado Toy Breed Rescue,Dog,Ending Inventory,1
2012,Colorado Toy Breed Rescue,Dog,Euthanasia,0
2012,Colorado Toy Breed Rescue,Dog,Other Intake,0
2012,Colorado Toy Breed Rescue,Dog,Owner Relinquished,3
2012,Colorado Toy Breed Rescue,Dog,Returned,0
2012,Colorado Toy Breed Rescue,Dog,Transfer In,27
2012,Colorado Toy Breed Rescue,Dog,Transfer Out,0
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Adoption,37
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Beginning Inventory,10
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Death,0
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Ending Inventory,9
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Euthanasia,3
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Other Intake,0
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Owner Relinquished,33
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Returned,0
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Stray,0
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Transfer In,7
2012,"Colorado/Wyoming Vizsla Rescue Group, Inc.",Dog,Transfer Out,1
2012,County Of Bent/City Of Las Animas,Dog,Adoption,2
2012,County Of Bent/City Of Las Animas,Dog,Beginning Inventory,1
2012,County Of Bent/City Of Las Animas,Dog,Death,0
2012,County Of Bent/City Of Las Animas,Dog,Ending Inventory,2
2012,County Of Bent/City Of Las Animas,Dog,Euthanasia,0
2012,County Of Bent/City Of Las Animas,Dog,Other Intake,0
2012,County Of Bent/City Of Las Animas,Dog,Owner Relinquished,4
2012,County Of Bent/City Of Las Animas,Dog,Returned,0
2012,County Of Bent/City Of Las Animas,Dog,Stray,31
2012,County Of Bent/City Of Las Animas,Dog,Transfer In,0
2012,County Of Bent/City Of Las Animas,Dog,Transfer Out,32
2012,County Of Park Animal Shelter,Dog,Adoption,34
2012,County Of Park Animal Shelter,Dog,Beginning Inventory,0
2012,County Of Park Animal Shelter,Dog,Ending Inventory,0
2012,County Of Park Animal Shelter,Dog,Euthanasia,2
2012,County Of Park Animal Shelter,Dog,Other Intake,6
2012,County Of Park Animal Shelter,Dog,Returned,86
2012,County Of Park Animal Shelter,Dog,Stray,116
2012,County of Clear Creek Animal Shelter,Cat,Adoption,81
2012,County of Clear Creek Animal Shelter,Cat,Beginning Inventory,25
2012,County of Clear Creek Animal Shelter,Cat,Death,0
2012,County of Clear Creek Animal Shelter,Cat,Ending Inventory,23
2012,County of Clear Creek Animal Shelter,Cat,Euthanasia,1
2012,County of Clear Creek Animal Shelter,Cat,Other Intake,30
2012,County of Clear Creek Animal Shelter,Cat,Owner Relinquished,50
2012,County of Clear Creek Animal Shelter,Cat,Returned,6
2012,County of Clear Creek Animal Shelter,Cat,Stray,42
2012,County of Clear Creek Animal Shelter,Cat,Transfer In,9
2012,County of Clear Creek Animal Shelter,Cat,Transfer Out,5
2012,County of Clear Creek Animal Shelter,Dog,Adoption,172
2012,County of Clear Creek Animal Shelter,Dog,Beginning Inventory,10
2012,County of Clear Creek Animal Shelter,Dog,Death,0
2012,County of Clear Creek Animal Shelter,Dog,Ending Inventory,17
2012,County of Clear Creek Animal Shelter,Dog,Euthanasia,4
2012,County of Clear Creek Animal Shelter,Dog,Other Intake,82
2012,County of Clear Creek Animal Shelter,Dog,Owner Relinquished,27
2012,County of Clear Creek Animal Shelter,Dog,Returned,151
2012,County of Clear Creek Animal Shelter,Dog,Stray,131
2012,County of Clear Creek Animal Shelter,Dog,Transfer In,147
2012,County of Clear Creek Animal Shelter,Dog,Transfer Out,22
2012,"Creative Acres, Inc",Cat,Beginning Inventory,54
2012,"Creative Acres, Inc",Cat,Death,7
2012,"Creative Acres, Inc",Cat,Ending Inventory,47
2012,"Creative Acres, Inc",Dog,Beginning Inventory,11
2012,"Creative Acres, Inc",Dog,Death,3
2012,"Creative Acres, Inc",Dog,Ending Inventory,8
2012,"Creative Acres, Inc",Other,Beginning Inventory,36
